Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Mean,Bwd Pkt Len Mean,Flow Byt/s,Flow Pkts/s,Pkt Len Mean,Pkt Len Std,SYN Flag Cnt,ACK Flag Cnt,FIN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Label
-0.6783948,-2.0686982,1.1063516,-3.311478,0.90661645,1.6736895,-2.222716,0.7025951,2.32131,0.2890277,-0.26089922,-1.9269344,-1.423782,-2.6252851,-0.71836144,0.53909665,3.144851,0.357366,1
-2.4175239,0.7228957,-4.326939,-4.297839,0.7016608,0.8564321,0.7298484,-1.2844616,4.6018696,-0.06363106,-0.75803727,-0.2589851,-0.38741463,-3.0604117,3.9839013,-0.6176488,-0.18892804,-0.62513185,0
-0.40574643,-2.0054402,2.6777668,5.9977856,2.4814246,2.030507,2.362868,0.13369335,-0.6702655,-1.3068546,-3.0680346,-2.7895677,-0.9566091,-1.1171969,-3.3995101,0.99627644,2.7706454,-1.7574233,0
1.3896374,-1.4102582,2.1755495,5.0860023,0.90037453,1.582829,0.91577697,-0.1521936,-1.9159915,-0.36605698,-1.3212347,0.9541758,-0.4303251,-0.03321289,-2.0722404,0.0027582813,1.3834853,-2.6936824,0
0.27556828,-0.9924466,3.9514854,4.1841607,-0.04429083,-2.510856,-0.051326994,-2.1259153,-1.2198112,-1.8298982,-1.6440789,1.2992952,0.27082875,1.2909744,0.16722205,1.5270735,2.168991,0.3566369,0
0.26250896,-0.9631001,-2.7775855,0.012486796,-1.6693684,0.18084967,1.5815972,2.169807,-4.019553,2.4043226,0.7009871,-0.5268695,-1.2356395,-1.663678,0.6073384,-0.8431685,-1.1338652,-3.529372,0
5.016847,-0.028613817,0.94957453,5.22143,-0.55664337,-3.5449052,-1.2224596,0.5264918,-3.9443471,0.80747473,-1.1371324,-0.64524436,0.6265044,2.740134,3.4033632,0.12936865,0.07684454,-2.824539,0
0.3270342,0.21245743,-0.57413787,-1.3064115,0.057856496,3.8200889,1.9208056,1.4160491,2.2709894,-1.3458177,0.37864307,1.126119,-1.2532989,-1.8430641,-2.435565,-2.2456632,1.6247283,-1.6325369,0
-4.5089903,1.6087395,-5.959639,-2.4608474,-4.9499297,2.9306347,2.869329,1.0212097,5.894061,0.71819955,-1.6259812,-0.77164817,-1.3737808,-2.9653919,4.668703,-0.80241054,-2.2397068,-1.9436716,0
1.8510906,-0.9302802,3.2773428,10.37619,1.95988,-0.33707651,3.6092544,-0.16453251,-0.13494067,-1.9979692,-4.656046,1.4014169,-0.9200543,-0.63750297,-2.939906,3.0109081,1.509336,-0.94879186,0
1.1610922,2.289489,-2.1911938,-6.557735,2.3226202,-0.16297355,0.5060174,0.21704479,-1.591772,1.4400873,0.849732,1.0688193,-0.04102872,-0.83214605,0.4967692,-3.710308,1.5393761,-3.1148896,0
-1.6360759,0.611208,-1.9535722,-7.7191787,-1.1155651,2.0773063,0.22339405,0.1986052,2.0665386,-0.29525828,4.2209325,0.2468964,0.5332617,-3.3017929,-0.015218157,-0.98653096,-0.63386637,0.53686327,0
0.8318511,-1.6511421,-0.36663696,-2.2952096,3.174344,1.2295847,-0.9041449,-1.190938,3.3791203,-1.5655879,1.4243499,-0.6014347,-1.9446087,-3.332053,-0.5206076,1.4790448,1.135434,2.1353917,0
0.010898907,-2.0222754,-0.43344092,2.6107836,0.21713997,-1.6065563,-0.05802829,-1.0812532,-3.3726559,0.36513743,-0.819544,-0.30034754,2.0286076,1.2954046,3.9505339,1.3550724,1.7073559,-1.0560325,0
0.015763018,0.14096436,-4.9016504,-3.659494,0.9514108,3.783836,3.7259624,-0.9020371,1.7534608,0.11434331,0.41016206,-1.9938879,0.386357,-3.261156,-2.8047798,-2.2840602,0.71538466,-0.5672596,0
-1.0593522,-1.9154307,2.167464,-3.2078714,-2.4828494,-0.30689713,-2.717624,0.2893838,-5.6339955,2.3752544,4.9245286,-0.275473,-0.333714,-0.22602148,-3.0002837,0.09690524,-2.0753815,0.24963845,1
-4.054858,2.0899916,-1.458215,-5.7918,-1.3187144,0.38074958,1.7872645,0.5491921,4.3428364,-0.8087457,-0.89295626,-1.4950854,0.54169506,-2.744256,0.50866544,-1.8636407,0.7259819,-0.36017248,0
0.8845931,-3.0189838,-0.80903816,9.866533,3.4478135,-2.0722313,4.59991,-0.96886396,-5.1608686,-0.80582535,-3.1483896,1.838304,-0.72951746,0.5182172,-3.5565028,2.1884434,-0.21396214,0.9223598,0
5.029463,-2.464712,2.5447316,11.280573,3.2036994,2.1273334,0.34324887,-0.93011945,-1.9290389,0.27859342,-0.93052405,-1.3991435,-0.0751858,-1.4986833,-1.1600523,4.8220654,-1.5156475,-2.620482,0
-0.30832192,1.6359856,10.298387,-3.2093718,3.3739474,1.3221359,-5.426126,0.1273913,2.2288778,-5.0735116,4.909514,-0.32533106,-0.5746476,3.1963522,0.5630552,0.04347922,3.2517705,1.237743,1
1.0731105,-3.9732926,-1.7416109,4.095432,3.0113914,4.341947,-0.63494396,0.3429172,-1.5368484,-0.17502923,1.315497,-0.7892123,0.57129204,-0.96099705,1.8381003,0.09750648,0.24253991,-3.1318967,0
-0.05039105,0.40615007,3.013744,-0.27159464,-0.5553512,-1.8921267,-1.572476,0.14905648,2.8025742,-1.917412,-1.6330987,0.8887175,0.70995545,-0.37437478,-0.11289738,-1.7909039,1.6573045,-0.81807053,0
-5.4842534,0.1806424,1.7207649,-2.3197603,4.878451,-5.6412234,0.9180141,1.224421,-12.57917,4.516526,2.3939137,0.43723935,0.10546933,0.3557054,-0.37702358,3.8296149,-2.9740736,-0.25525758,1
-0.901019,-5.377783,0.49160334,4.6915207,5.068459,2.5496585,0.089523405,-0.51911336,-5.407557,1.0533823,-1.0789937,0.7060019,-0.23196535,-0.9708862,-3.3367615,0.07557211,2.221907,-2.4582725,0
2.557921,-1.611108,2.7034163,9.020258,0.34375525,1.0079771,1.1967639,1.2349086,-4.6061893,0.47979072,-1.2887763,-1.1370102,-0.021867061,1.3203263,0.31803873,2.566876,0.53841716,-3.5159817,0
-1.795286,0.3135035,0.09067276,2.9416232,-4.4263163,-0.5816855,2.075297,0.34916687,-0.39370218,0.51787716,-1.8890855,-1.0536038,-1.3210535,-0.69572896,0.3801567,-0.020612657,-1.1861303,-2.3435512,0
-1.2157172,1.157894,1.171492,0.12261424,-1.0907873,3.8636804,1.6523383,-0.36239436,-1.270272,3.70311,-1.0884321,-1.0950173,-0.06707684,-2.350209,-0.23403224,3.5439014,0.6578995,-3.4074395,1
-1.1562603,0.93886167,-1.739786,-2.2442708,-0.4720354,-0.6930375,1.1494541,-1.3490398,-4.800035,1.9505364,1.0231994,-1.3060125,1.4136279,1.3271484,-0.71309334,-2.8566527,-1.0978421,-2.1266258,0
-1.4849067,-3.4893026,1.7898206,1.0356672,-1.6035658,3.057027,-0.66774833,0.618881,-3.4628346,1.7719423,2.9168484,-0.17122102,-0.87844205,-2.4407103,-2.2460537,2.9321759,-0.71034867,-0.7922259,1
2.6368072,-2.3858,0.98954856,7.1221123,3.9762807,0.8214853,1.1725227,-1.7101367,-0.90672183,-0.5048718,-1.5002818,1.202633,1.3760723,-1.8770934,-1.7632041,3.2616186,0.0309735,-0.56864876,0
0.17807554,1.1995401,2.6393113,-3.9579425,-0.3852188,2.0568786,-2.596752,1.6805375,-3.337807,0.63438,3.142502,0.6299665,-0.45934498,4.6872377,-3.1625745,-3.9787097,1.027564,-0.06469275,1
-1.9584931,1.1396196,-7.981239,-8.505417,-0.91953605,1.2955992,3.0471632,-1.8697001,-0.9706301,3.7001708,1.2351434,-0.03838498,0.14124791,-3.0782237,-0.68947655,-2.3695896,-1.5020275,-0.22482903,1
0.6552091,-1.0090535,-0.46840233,-2.698741,-1.5749701,0.9194416,-1.2866445,-0.30917996,8.594675,-2.4322793,-0.2506355,0.8703097,1.1850101,-6.367017,2.2467282,0.0961685,1.0217819,-0.8787108,0
5.540893,0.76179725,1.8928733,5.396196,2.1708329,0.25864685,-0.2666846,0.7229668,3.5472403,-0.3057824,-2.1266983,1.223437,-0.1582343,-2.966446,0.24542694,3.2832015,-0.4743689,-1.8435361,0
-0.365891,0.7540073,2.7218423,-0.068989344,-3.5935204,0.98375344,0.68159425,1.2693981,-0.74711215,1.2168528,-2.175311,-0.4567132,-1.2385417,-0.9740862,0.1443672,-0.9685178,3.1290312,-4.8855286,0
-1.3411046,3.2518303,5.5598044,-4.3855267,0.46245307,-0.352246,-1.8163998,1.8038759,2.5167243,-1.4553937,-0.5604384,0.61391276,-0.44216084,1.0997369,-0.49287853,-1.6075962,3.2932358,-0.79188,0
-2.2460768,3.8017213,0.2845513,-4.308425,0.65596414,0.34876713,0.3666201,-1.0552815,-1.185096,0.5492839,2.2026458,0.06479423,-1.105577,3.3021898,-0.65696794,-0.79423463,-1.6851069,1.9501984,0
-1.6143447,-0.33325723,-1.5053014,1.6876589,-1.3394686,-1.1302447,2.8613997,0.039164174,-6.4772544,2.5318809,-0.33614933,-1.9813725,1.9083098,0.5319071,-0.5764368,-0.06999896,-1.1938702,-2.343326,0
1.1494416,-1.4202129,-1.391621,7.3244524,0.049495198,2.9159133,4.1523914,-0.12778327,-3.359647,0.22872661,-1.1679269,-0.28304923,1.2958448,0.17481792,-0.30613032,1.3453398,0.04017119,-2.9264536,0
-4.1280165,1.9129658,-13.470133,-17.180851,1.3363357,4.6934433,1.4510565,-0.21269348,2.261679,2.6433654,4.5303745,-1.4910271,-0.42050755,-2.3891504,2.9406044,-8.243412,-1.4512686,-0.77074826,0
0.09204213,1.4598529,2.412221,-0.7290964,-1.276494,-3.7464905,-0.19868372,-0.1663723,2.1429899,-1.0150434,-2.6370203,0.10579999,0.5478625,-0.13540275,2.9677324,1.578422,2.8579688,0.49862736,0
-1.0074619,-0.85030305,0.9912373,-3.162778,-3.8509116,-0.40818262,-2.3940508,0.7856217,-2.21512,2.813159,1.5213389,0.4980675,0.85579234,-1.0379758,1.8854663,0.9363078,0.082965925,-1.6811908,1
1.0670458,-0.47128186,0.1663586,-0.1529789,2.4753678,-2.4877534,-0.30043826,1.4346002,2.0114782,-0.50684106,-3.582417,1.7797226,0.24450216,-1.6327506,0.6784155,-0.10468037,3.0994027,-0.27400368,0
5.8927755,-1.9149994,0.21308568,7.932605,2.4237037,2.2682889,-0.5239954,-1.796323,-1.9184045,0.34914744,0.25858775,1.4284455,0.49797288,-0.4333144,-0.25286546,0.85692626,-1.5069127,-3.7178926,0
-0.0006126488,2.0620556,5.7919784,0.36870632,2.4002225,-1.9730705,-1.598885,0.59461325,-0.7584339,-0.70050627,-0.8621831,-0.9457576,-1.4831233,1.9379805,0.52689064,1.6074535,2.062503,-0.24516602,0
-0.21724302,3.924021,-4.3705096,-6.942504,-2.0727832,2.080627,1.9573705,-0.43388206,2.0525105,1.3328553,2.9929693,0.75926536,0.034139477,-1.2410153,0.29645064,-1.6154493,-2.9095192,0.19544671,0
2.979156,-0.08572971,7.6609273,7.4005075,-2.8809478,-3.5662766,-0.38751936,-0.38655195,-1.2753685,-1.2703673,-2.4035687,1.7842543,0.60362464,-0.62349546,-1.7906456,2.0869205,1.0073185,-2.8191028,0
-1.3008283,0.042568307,0.11280231,-2.381553,-0.8606074,0.25254568,-1.1930287,0.10795977,2.9489822,-0.74054056,-0.58799064,1.2159139,0.6145965,-1.5051401,1.8125055,-1.9258573,1.0248588,-1.8602169,0
-0.3807635,-2.9300485,0.19183367,2.03134,0.7133111,0.8026812,-0.04067805,0.6255374,-4.1261373,0.03229881,1.5355707,1.2223731,1.319948,0.7139891,-0.05495096,0.47470447,0.71115917,-0.486844,0
2.6942406,-2.9884398,-1.8047485,-1.4920942,4.86939,3.8368134,-2.5716276,0.68500066,3.2564797,-1.12169,0.77743655,-0.49624512,-0.58435345,-3.0038605,-0.60556555,-2.9693422,2.0018713,-2.0743425,0
1.7252153,-6.0095963,-0.12533066,15.114634,1.5272413,2.7733803,3.5900326,0.76907986,-18.22258,5.129716,-0.8711404,-0.5869402,0.5643435,4.5464454,-4.0162725,0.49563968,-0.9025988,-7.448825,0
-1.2698965,0.23776574,0.42056862,-4.381459,0.3187129,1.2591101,-0.23720312,-0.17720662,5.7076344,-2.143226,-0.8499542,0.62458134,0.68317676,-2.8375049,-0.28143427,-1.5081913,3.0416152,0.3041184,0
-2.854383,1.2381842,3.9284542,2.6682286,-0.80739635,1.978697,-0.52898544,0.92406493,-0.48178118,0.71309996,-2.9187968,-1.2123822,1.402436,4.0930367,1.4621253,1.5634407,2.6769056,-0.8259893,0
-0.2897998,4.952673,1.8683283,-6.617613,-3.4555805,3.1404152,-0.008779654,0.6371383,4.06866,0.3344636,0.88109,0.5417706,-0.48337314,0.45109934,0.10252347,-1.3328553,1.743229,-0.94103104,0
-0.16393901,1.8915343,0.78209066,-1.1426772,0.19873719,2.417004,0.18353856,-1.268923,-1.0248445,1.6725386,-0.07566328,-0.9207072,1.9326897,1.6681734,1.100899,0.9043646,1.3000265,-1.2571824,0
-3.3216298,3.123536,-5.8945103,-7.2444353,0.7314603,1.3913349,2.3103921,-2.351403,1.6977959,2.4838946,-0.7851812,-3.109389,0.21841039,0.26973057,0.25942162,-1.315131,-0.70021904,2.1744878,1
2.0459032,-3.2745202,0.66597915,-0.9078937,-4.2064114,1.6281903,-1.1875893,-0.6944943,-2.7540882,1.6147258,3.717728,-1.255937,-1.3581592,-3.9454515,-0.06844761,1.279764,0.15082167,-2.879015,1
-2.3164222,1.4738457,-0.7452344,0.30160713,0.46806136,-1.5231546,0.3103932,1.1853439,3.8240447,-1.5068152,-0.26924226,-2.3529446,0.20785412,-0.85469896,2.9601092,1.732521,-2.849047,1.7304713,0
1.4607507,-3.5830483,-1.5135214,11.053184,1.2693326,0.4446678,3.985897,0.12497698,-8.593724,0.4898525,-0.4702266,0.369472,0.24563101,2.5462484,-0.40086013,2.1381383,-1.1437429,-1.7778414,0
-4.8002577,1.9705691,2.808626,-3.9510078,5.230356,-2.5989118,-0.74964327,-3.0279272,0.12284016,-0.2641616,-1.8413937,-0.306854,-0.8328167,0.97904074,2.629846,2.048871,2.7446847,1.5783955,1
-0.77206886,-3.9929667,0.87420607,2.8772202,0.2288783,1.3812139,0.22661725,1.3819804,-4.658093,1.4228569,3.4342568,-0.84308463,-0.20043948,-3.0637193,-3.5463073,3.7570326,-2.8628645,0.5308118,1
1.2011807,-1.5325642,0.058392316,5.630833,0.6128444,-0.3698168,2.3589468,0.06218257,-5.8487344,2.0205276,-1.931937,-1.280189,-0.49235576,0.534736,-0.9878081,1.7007937,0.657536,-2.4046493,0
0.89821565,4.034817,-3.3327887,-8.12095,-0.98429924,3.0476553,1.0961144,-1.0150837,1.026299,1.5314956,2.801992,-2.3908744,-0.81383276,0.20806399,0.24540605,-2.9375446,-0.15516308,-0.90055287,0
-0.9716787,0.36505598,-0.5888549,-4.376927,-0.6190201,1.2611741,0.028217858,1.8954248,4.75583,-2.3073125,0.28093508,-1.6039225,-1.3750789,-1.8499484,-0.005958875,-2.615807,2.0361736,0.20714857,0
2.6971061,-0.9365722,1.3248788,10.273123,0.8344662,2.9089491,3.791563,0.44482374,0.84660864,-3.1774478,0.39681295,2.4800677,2.4027162,-1.0645279,-4.1555676,2.212899,-3.1046767,-0.046664264,0
-4.3384547,2.5067153,-5.977386,-3.6688993,-1.6262096,1.9818999,5.456939,-1.7530346,-6.426819,4.7114267,0.28965434,-1.6260432,1.2220279,0.73807645,1.3004218,-1.1380004,-1.647938,-3.3359025,0
-0.5779435,3.8194354,-2.7889488,-8.887631,0.38457897,2.9142992,0.4270887,0.32038277,2.859155,0.8349659,2.2976315,-0.37836555,-0.80155236,-0.63596135,1.5424343,-2.1052418,0.46810633,-0.41156653,0
-4.152283,0.16252217,3.0902534,2.8820305,-3.440636,0.6613168,3.7479331,0.13485402,-0.10896161,-2.5034683,-0.3937761,-0.5808263,1.4872817,0.34525424,-1.3111188,2.067234,0.95835894,1.1014503,0
-1.6697773,-0.54282933,0.47633278,-3.3266513,-1.6486659,2.621116,-1.0583546,0.40932554,2.5235229,-1.6698402,2.0371401,1.0324775,-0.36241353,-0.71574694,2.1174471,-1.38464,1.7310619,-0.9324985,0
-1.337797,-2.2406888,-5.7045474,4.5050693,-2.911747,0.81843346,2.035343,-0.24597903,0.53370726,1.9387827,-2.6144407,1.6097357,0.23973343,-2.2758327,3.8003323,0.89606076,-2.6463575,-2.5518365,0
-2.3826213,0.17939757,-2.6287136,-8.822868,3.104754,-1.7102612,-0.7298001,1.8378056,-0.35282576,-0.6524859,3.0659297,-0.10009206,-0.6563046,-1.522109,-1.4452564,-4.348445,-0.4448965,1.2945905,0
-1.594108,2.5756845,-6.930591,-9.907962,-5.3820844,3.037527,3.9160423,0.7467079,1.3197703,2.20738,2.4765005,-1.2107124,-0.014614289,-4.4139175,-0.0892015,-4.7859836,-1.0799372,-3.488244,0
0.5965017,2.3396788,-2.9294388,-1.9835232,-2.2132053,3.6309326,1.9567809,-0.83382523,-1.2721263,3.0764942,0.8787576,-0.04845531,-0.14473787,0.8706026,0.82762545,0.45599207,-0.7548858,-1.3817192,0
-0.033801507,-3.3935752,4.2163496,4.5567913,0.5635172,0.4065173,-4.060681,0.7526073,0.2011246,-2.2500947,1.5547358,-0.3476025,1.7303603,0.81204176,4.851823,2.7437477,0.9507643,-0.8545489,0
-3.1767707,3.6675537,-6.2141805,-7.9601827,1.4470258,2.5687993,1.7655162,-0.15110624,-0.061587144,2.472237,1.6182328,-1.0754639,-1.2007962,1.1540672,3.665103,-2.0419831,-1.2884834,-0.46821654,0
2.3960853,-0.79658526,0.9368253,5.245778,0.8735004,4.566734,1.794097,-0.09380581,1.975388,-1.838205,0.058701023,1.272915,-0.7030618,-1.519115,-0.3469785,1.4259162,0.72887677,-2.293558,0
-0.6895349,-2.5990636,-4.5012426,-8.215973,2.62601,1.3337818,-2.9481146,-1.1104487,0.9064041,0.36186442,2.3760262,0.19392727,-0.37939918,-1.802074,2.2236843,-4.182384,2.1890638,-0.50351125,0
-0.4395983,2.1765668,-1.1964985,-1.8212372,-2.4876878,-0.013375732,1.7300433,0.038039204,-1.9812163,1.4693854,1.3705238,-0.25737947,-0.67511636,-0.02613063,-0.9265411,-1.3499318,-2.4024363,-1.5339795,0
-1.2407676,3.4689908,-2.8338788,-6.7961683,-1.0543458,2.354622,0.5887137,-1.0890038,5.0098324,-0.547256,3.5679977,0.5282778,0.80175406,-1.431452,2.0332417,0.34630245,-2.5979524,2.2293112,0
-2.4057171,0.44127867,1.9987177,0.4550419,-2.93776,0.11954581,-0.8474658,1.4824102,4.051877,-1.4166253,-1.2084193,-0.43699995,-0.8948508,-0.22321303,-0.14739907,-0.30749443,-0.42178646,0.62656164,0
0.03551103,-0.46065196,-0.78648245,-9.379075,-1.0983273,-0.305135,-4.0838428,1.009403,3.2902257,0.7149302,0.26983878,1.3213758,1.2648234,-0.3917561,0.8587254,-2.8327155,4.2551327,1.7886624,1
2.628816,-3.4684565,2.0023835,9.905977,2.4567046,-0.09025018,0.8025946,0.115646705,-6.6342797,1.4443111,-1.0192631,-0.61075544,-0.78234595,0.68262446,-0.027240377,4.8292675,-0.00023784504,-1.8049319,0
-0.45850497,1.2890083,-0.42539415,-6.8344865,-0.64639115,0.97146356,-0.82960045,-2.0291338,6.1239843,-2.4179795,1.7620511,0.34088334,-0.24256982,-2.548766,0.37816313,-2.0058448,1.3170565,1.3270297,0
-0.19176497,3.8174741,-1.2627978,-7.808282,0.8137957,-0.6024044,-0.026617711,-0.6055982,3.6723433,-0.460495,0.72092026,-0.31550255,-2.39723,-0.53850794,2.5483327,-1.2721463,1.3901639,0.7672962,1
1.3104125,-0.91819155,2.6969948,1.5445133,-1.5235155,-1.5165784,-1.2747327,0.12934193,1.4351499,-1.0696974,-2.3634264,0.3076111,-0.061320994,-1.2005407,-0.9876932,-2.22893,2.1706483,-2.6218686,0
-3.147048,0.20238926,6.890877,0.30788442,0.20334914,3.2936199,-1.0008838,0.8590627,-4.5490675,2.9966629,1.5745151,0.14532681,0.080331676,-1.234744,-2.3476179,4.059899,0.38310683,-3.4190102,1
-1.6340005,0.86073095,-0.07506646,3.5370438,-1.5653849,-2.202704,5.1405535,-1.615665,0.21788637,-2.079496,-2.4069915,0.31385177,-0.05453983,-0.31773224,-3.1131067,0.8000168,-0.41730696,2.1558743,0
-0.9005193,2.6110637,-7.155548,-11.006298,-1.5442953,3.6399355,2.4567978,-0.6509356,0.9929134,2.4211142,2.8412988,0.36886063,-0.7757445,-3.3910363,1.4753277,-4.670708,-0.06578288,-3.4264543,0
2.280791,-0.85266423,-5.8286715,-1.810156,-6.4613514,3.8187382,1.5217122,1.3920848,-1.8148305,3.4622648,2.216927,-0.08581776,0.78518206,-2.713011,0.7255859,-3.1175334,-2.0920491,-5.3269114,0
-1.9809818,-6.245327,-6.281081,-0.72310185,3.26515,2.2887437,0.6444759,1.3322718,-11.322384,3.5571978,1.7220329,-1.388509,0.8309933,1.8347373,-1.0631655,-4.8540106,1.6133397,-3.431225,0
-0.67791444,1.0765046,-2.816512,-0.36881799,-1.383385,1.3809875,0.90247315,-0.3219101,0.6424524,1.4911529,-0.64938575,-1.4800017,0.009694612,-0.034212034,2.5948517,-0.26090592,-1.133232,-1.7062695,0
0.34724027,0.8671198,-2.2735083,-0.5370938,-0.8014362,-0.17547545,1.9248956,-0.9678256,-1.0828259,0.730807,2.6129327,-0.491199,-1.0344261,-1.9405073,0.80810976,1.8435705,-3.499066,0.12133373,0
-0.7475691,0.20991156,-0.642572,-2.7017517,1.2244614,1.2107946,-0.88521767,0.39734435,4.176672,-0.8308772,0.62665135,1.1366922,-2.4103131,-2.3726337,3.2088928,1.6839509,0.5464137,0.5115614,0
0.69100213,2.015515,-2.1301098,-0.6993411,-1.7884934,2.2442858,0.8591574,1.2155362,-0.7461142,2.198516,-0.13551204,0.11193001,1.3765941,0.5403579,3.2384317,-0.9443636,-0.4261253,-4.043098,0
-0.4846287,1.0633826,-1.0792018,-2.106787,2.072751,0.69268894,-0.31538564,0.7233199,4.690036,-0.46903408,-0.9751603,0.95175105,0.49613127,-2.682107,4.2819858,1.7858695,0.7982894,-0.6136626,0
2.801232,-3.418974,5.437061,17.953215,1.4082612,5.104073,3.0410073,0.8668876,-5.5627565,-0.40559563,-2.3189218,-1.6973069,0.29370606,1.1417366,-1.6690038,5.30289,0.17517295,-5.675068,0
-0.21608606,-0.91567695,-2.1834493,2.9536996,-0.8345515,1.0924885,3.1901674,0.2313848,-1.4770442,-2.3432057,0.21824832,-0.29560435,-0.59137535,1.9082606,1.570606,-1.7719584,1.1040069,-0.8618045,0
0.14777908,3.0299041,0.56760716,-2.4857316,0.27145922,0.0015855082,1.6752694,-0.66010386,2.692426,-0.15284733,-0.37176248,0.58116466,-1.1708558,-2.571195,2.8820503,2.3446696,0.9213624,-1.3145361,0
-0.55850965,-1.5814317,0.55284214,5.6424437,-2.479883,-1.2469379,0.7040668,1.3684064,0.23287104,-0.30527622,-1.6546651,-1.0805576,0.0069474527,-1.5968407,1.3040715,1.883705,-1.7976148,-1.485158,0
-2.653144,-3.1359668,-1.1953946,1.2620643,0.76800585,3.183984,1.6759381,-1.7613386,-1.4453373,-1.6221331,0.8029239,0.26868433,-1.7332417,0.101644866,0.8374287,-0.505597,2.3428266,-0.6834152,0
-4.3477745,0.427962,-5.2056475,-9.607987,-0.2953416,1.28016,3.5522716,-0.39589438,-8.982786,4.2929044,4.1867723,-0.15765157,-2.2202606,2.46949,-3.7616074,-1.2678602,0.41639608,3.4774604,1
-1.7556622,-6.3274713,-2.6614602,13.526832,3.1794825,2.3655303,7.1767325,-1.0344894,-11.962479,0.5723387,-0.58873004,-0.638365,0.8843303,1.873204,-4.9765506,2.8778193,-1.3122343,-0.40772155,0
-4.9594464,0.5426648,-9.39294,-3.1189432,-2.8928254,1.2467835,5.5024905,1.0888613,-2.6640632,3.2955027,-0.15360636,0.8109593,-0.6096047,-1.9748764,2.692296,-2.0524375,-3.418712,-2.6248925,0
3.8154912,-0.9111071,2.060904,5.189049,2.6014872,-1.55998,0.06103686,0.66772306,-2.5380845,0.9665859,-3.0160115,0.58184844,-1.1226996,-0.51425153,-2.9736288,0.22013603,1.0987929,-2.3783646,0
1.760427,-1.2332733,-0.39361218,3.499504,0.20301083,4.4245467,1.456817,0.12096806,-0.8475954,-0.7020329,0.5403976,1.213479,-0.13240354,-0.34125218,-2.4576886,-2.5746984,0.2512398,-3.6873777,0
2.7257254,1.5325416,4.5423965,5.185404,-2.4879975,1.7801673,0.4589663,-0.1440668,3.1057937,-1.6754103,-0.36448553,-0.5110416,-0.47618356,-1.0968769,-0.72071445,2.203685,-0.6008388,-2.006823,0
0.544215,-0.32126656,-0.9363505,-0.06319631,-1.2195038,0.93097115,-0.6621553,-0.20921834,0.25007623,0.7014798,-1.3460376,-0.4659232,0.82262903,0.011133437,1.392892,-2.7541933,1.1955,-3.4760773,0
-1.3533661,-4.4868283,4.879005,7.8872933,2.380781,3.1443198,-1.6418476,-0.19691432,-1.3587769,-1.219648,-0.45763415,-0.25450698,-0.40998173,-0.8521761,0.02902545,3.160453,1.2235533,-2.533307,0
0.63543373,-0.54020566,5.7264037,4.1026263,-0.7985592,-2.4337118,-1.2781913,0.5138187,7.410303,-3.6341743,-3.68651,0.7895847,0.1065937,-4.4328423,1.8944845,3.5901506,2.2752712,-0.5256025,0
1.0040176,0.8703623,1.1002582,-1.6136632,-1.972684,-0.020881625,-0.41110155,0.9637643,0.9979083,-0.3462806,1.1629411,-1.0702906,-1.0008329,-1.1769831,-0.54403204,-0.93925446,-0.27011624,-1.1069772,0
-1.9907056,-0.006704964,-2.1868732,-4.3192286,1.6838759,-2.174292,0.5909514,0.24391107,-5.257411,1.3885808,1.2682855,0.8785914,-1.4080443,3.4888842,0.50682974,-0.23461196,1.3479404,3.2963972,1
-0.3746924,0.85457176,3.9918962,-0.07412124,0.078549005,-1.6209831,-1.0676857,-0.7313433,9.062116,-5.230816,-2.0148153,0.33253244,-1.0434918,-2.0569315,2.7953467,2.011622,3.0882266,2.4950297,0
-0.5332712,-2.6017148,0.1627934,9.706672,2.9155014,-1.4652463,5.3918824,-0.7226901,-5.1750283,-0.2999453,-4.8619437,0.13122495,1.1648607,0.2166085,-4.896597,1.529483,1.0663874,-0.3447388,0
1.5593249,1.3941458,4.8682966,-1.7582642,1.564607,-2.175315,-2.2940323,0.7137508,3.1808598,-2.5440571,-0.32576007,1.0215842,1.1264018,-1.0495312,0.03432107,-0.75536186,2.3699868,-0.67851853,0
-4.1086926,-2.4452233,11.0549135,-2.6971946,-2.090509,1.2473223,-5.9466925,0.40220955,-8.278749,1.074827,7.746401,-0.51801175,1.2687615,1.112001,-4.7408566,0.72617674,-0.8918169,-1.7495664,1
-1.2079766,0.84109694,-4.0900607,-2.2693665,-5.7004523,2.3795278,2.7195964,0.5341758,2.2441478,1.908453,-1.3992168,0.92120355,-0.40605533,-3.4421961,0.8001287,-2.301209,-0.5342715,-4.0172253,0
2.139967,0.9738861,1.6919835,-0.085271984,-2.8544695,-1.8352263,1.4586387,1.078254,-0.24072392,-0.6322259,2.1480207,0.43606845,0.5838031,-2.903328,-2.497806,1.2785679,-1.9647528,0.107285954,0
3.2328768,0.7526874,0.41696665,-6.0875006,-3.2479587,-3.9354603,-1.7800975,-1.2246459,1.494925,-3.3046505,-0.43975958,-0.88708836,-0.62758106,4.045779,1.3511379,-6.5894694,6.6922464,1.5046557,1
